,start_value,bottom_value,difference,percent_diff
6077,564333.33,560200.0,-4133.329999999958,-0.007324270568956043
6078,127566.67,126466.67,-1100.0,-0.008622942027098457
6079,120300.0,102266.67,-18033.33,-0.14990299251870326
6080,90600.0,93200.0,2600.0,0.02869757174392936
6081,195833.33,188833.33,-7000.0,-0.035744681459483944
6082,549000.0,512600.0,-36400.0,-0.06630236794171221
6083,128766.67,129866.67,1100.0,0.008542583263200018
6084,319566.67,310400.0,-9166.669999999984,-0.028684687298584626
6085,151766.67,146233.33,-5533.340000000026,-0.03645952039403662
6086,171733.33,173633.33,1900.0,0.01106366481101834
6088,213433.33,204166.67,-9266.659999999974,-0.043417117654491806
6089,210633.33,218533.33,7900.0,0.037505935076846575
6090,142633.33,136800.0,-5833.329999999987,-0.04089738352178967
6091,328666.67,308400.0,-20266.669999999984,-0.061663295520656185
6092,104733.33,104033.33,-700.0,-0.006683641205717416
6093,530400.0,447133.33,-83266.66999999998,-0.1569884426847662
6094,247166.67,238333.33,-8833.340000000026,-0.035738394663002195
6095,75300.0,79033.33,3733.3300000000017,0.04957941567065075
6096,149133.33,154366.67,5233.340000000026,0.03509168607715007
6097,132766.67,139700.0,6933.329999999987,0.05222191684102634
6098,467433.33,457500.0,-9933.330000000016,-0.021250795273841546
6099,136366.67,134066.67,-2300.0,-0.01686629144790292
6100,361233.33,337700.0,-23533.330000000016,-0.06514717232764766
6101,281666.67,263800.0,-17866.669999999984,-0.06343196374636724
6102,161066.67,136800.0,-24266.670000000013,-0.1506622692329829
6103,97866.67,91666.67,-6200.0,-0.06335149647985366
6104,249233.33,234566.67,-14666.659999999974,-0.05884710524069945
6105,148166.67,142000.0,-6166.670000000013,-0.04161981908616838
6106,117066.67,115133.33,-1933.3399999999965,-0.01651486285549932
6107,385700.0,348833.33,-36866.669999999984,-0.09558379569613686
6108,153433.33,153733.33,300.0,0.0019552466207961466
6110,296833.33,279000.0,-17833.330000000016,-0.06007859696887818
6111,229833.33,212000.0,-17833.329999999987,-0.07759244492519857
6112,101266.67,94233.33,-7033.3399999999965,-0.06945365143338866
6113,171233.33,172233.33,1000.0,0.005839984540392925
6114,142833.33,131500.0,-11333.329999999987,-0.07934653627413145
6115,280366.67,246833.33,-33533.34,-0.11960530115794434
6116,149433.33,142133.33,-7300.0,-0.048851216793469036
6117,190466.67,187566.67,-2900.0,-0.01522576102160026
6118,204766.67,195300.0,-9466.670000000013,-0.04623149851487067
6119,135600.0,133766.67,-1833.3299999999872,-0.013520132743362737
6120,66900.0,96133.33,29233.33,0.43697055306427507
6121,122800.0,117200.0,-5600.0,-0.04560260586319218
6122,86100.0,87566.67,1466.6699999999983,0.017034494773519142
6123,257200.0,257400.0,200.0,0.0007776049766718507
6124,129166.67,129000.0,-166.66999999999825,-0.0012903483537974483
6125,148233.33,140700.0,-7533.329999999987,-0.050820756708359636
6126,101666.67,94066.67,-7600.0,-0.07475409590970178
6127,202066.67,183433.33,-18633.340000000026,-0.0922138222993432
6128,287633.33,255566.67,-32066.660000000003,-0.11148450702844487
6129,699300.0,681833.33,-17466.670000000042,-0.024977363077363136
6130,233300.0,215233.33,-18066.670000000013,-0.07743964852121737
6131,81933.33,74633.33,-7300.0,-0.08909683031313385
6132,111300.0,106366.67,-4933.330000000002,-0.04432461814914647
6133,151866.67,136733.33,-15133.340000000026,-0.09964885646073642
6134,222700.0,213900.0,-8800.0,-0.03951504265828469
6135,73700.0,71233.33,-2466.6699999999983,-0.03346906377204882
6136,107433.33,102133.33,-5300.0,-0.0493329211707391
6137,667866.67,652800.0,-15066.670000000042,-0.022559397970855533
6138,180133.33,179066.67,-1066.6599999999744,-0.005921502700249723
6139,61200.0,73966.67,12766.669999999998,0.20860571895424834
6140,180466.67,170400.0,-10066.670000000013,-0.0557813251610395
6141,624933.33,622233.33,-2700.0,-0.00432046087220216
6142,123133.33,114233.33,-8900.0,-0.07227937391119041
6144,94300.0,95800.0,1500.0,0.015906680805938492
6145,103633.33,104766.67,1133.3399999999965,0.010936056961597166
6146,84366.67,78333.33,-6033.3399999999965,-0.07151331206980194
6147,122133.33,108066.67,-14066.660000000003,-0.1151746210473423
6148,105166.67,110100.0,4933.330000000002,0.04690963401237295
6150,179766.67,184266.67,4500.0,0.02503244900737161
6151,143766.67,149133.33,5366.659999999974,0.03732895809578099
6152,369666.67,343100.0,-26566.669999999984,-0.0718665548073349
6153,583333.33,555666.67,-27666.659999999916,-0.0474285602710202
6154,63800.0,61800.0,-2000.0,-0.03134796238244514
6155,244133.33,231000.0,-13133.329999999987,-0.053795727113540734
6156,111500.0,109800.0,-1700.0,-0.015246636771300448
6157,432766.67,403766.67,-29000.0,-0.06701070579210733
6158,628800.0,534366.67,-94433.32999999996,-0.1501802321882951
6159,625400.0,611333.33,-14066.670000000042,-0.0224922769427567
6160,89000.0,86833.33,-2166.6699999999983,-0.024344606741573013
6161,122000.0,120900.0,-1100.0,-0.009016393442622951
6162,454300.0,444400.0,-9900.0,-0.021791767554479417
6164,91466.67,80666.67,-10800.0,-0.1180757974462173
6165,112466.67,124866.67,12400.0,0.11025488707009819
6166,360300.0,343133.33,-17166.669999999984,-0.0476454898695531
6167,135433.33,138966.67,3533.3400000000256,0.026089146593383076
6168,234200.0,247833.33,13633.329999999987,0.05821233988044401
6169,188800.0,184100.0,-4700.0,-0.02489406779661017
6170,150500.0,139233.33,-11266.670000000013,-0.07486159468438547
6171,216266.67,200666.67,-15600.0,-0.07213316781545671
6172,87200.0,92400.0,5200.0,0.05963302752293578
6173,290933.33,279433.33,-11500.0,-0.03952795645655312
6174,132966.67,143966.67,11000.0,0.08272749855283282
6175,354866.67,337666.67,-17200.0,-0.04846890805496047
6176,83633.33,99433.33,15800.0,0.18891989593144265
6177,91533.33,89833.33,-1700.0,-0.018572469722231234
6178,107933.33,92166.67,-15766.660000000003,-0.1460777685632418
6179,335333.33,306000.0,-29333.330000000016,-0.08747514003454418
6180,176966.67,177133.33,166.6599999999744,0.0009417592589608788
6181,170133.33,168800.0,-1333.3299999999872,-0.007836971156680394
6182,119500.0,103166.67,-16333.330000000002,-0.1366805857740586
6183,245500.0,240800.0,-4700.0,-0.019144602851323828
6184,82700.0,75100.0,-7600.0,-0.09189842805320435
6185,476933.33,456500.0,-20433.330000000016,-0.04284315797346354
6186,443900.0,424566.67,-19333.330000000016,-0.0435533453480514
6187,140500.0,135100.0,-5400.0,-0.038434163701067614
6188,267033.33,269466.67,2433.3399999999674,0.009112495432686126
6189,93066.67,98433.33,5366.6600000000035,0.05766468274839966
6190,149700.0,146133.33,-3566.670000000013,-0.023825450901803692
6191,352533.33,333600.0,-18933.330000000016,-0.05370649634745179
6192,76300.0,66366.67,-9933.330000000002,-0.13018781127129753
6193,106533.33,110200.0,3666.6699999999983,0.034418054894181926
6194,458400.0,432933.33,-25466.669999999984,-0.0555555628272251
6195,260966.67,257500.0,-3466.670000000013,-0.013283956912965217
6196,180566.67,184266.67,3700.0,0.020491046326545203
6197,77566.67,78200.0,633.3300000000017,0.008164976013537797
6198,241500.0,228166.67,-13333.329999999987,-0.055210476190476136
6199,80466.67,60666.67,-19800.0,-0.24606461283907985
6201,374200.0,346300.0,-27900.0,-0.07455905932656333
6202,392666.67,376500.0,-16166.669999999984,-0.0411714852192573
6203,170166.67,146566.67,-23600.0,-0.13868755849779513
6205,88550.0,99633.33,11083.330000000002,0.1251646527385658
6206,112500.0,92466.67,-20033.33,-0.17807404444444447
6207,210433.33,216433.33,6000.0,0.028512593513584567
6208,127933.33,120300.0,-7633.330000000002,-0.05966646846447288
6209,223166.67,236266.67,13100.0,0.05870052190141117
6210,91466.67,90400.0,-1066.6699999999983,-0.011661843598329296
6211,168300.0,146300.0,-22000.0,-0.13071895424836602
6212,271400.0,256200.0,-15200.0,-0.05600589535740604
6213,153200.0,146000.0,-7200.0,-0.04699738903394256
6214,388466.67,382300.0,-6166.669999999984,-0.015874386340532082
6215,141866.67,135700.0,-6166.670000000013,-0.04346806758768647
6216,822000.0,763833.33,-58166.67000000004,-0.07076237226277378
6217,149866.67,159033.33,9166.659999999974,0.06116543458261916
6218,170066.67,150533.33,-19533.340000000026,-0.11485695580445024
6219,259700.0,233133.33,-26566.670000000013,-0.10229753561802084
6220,263800.0,239000.0,-24800.0,-0.09401061410159212
6221,179566.67,170266.67,-9300.0,-0.051791348583787845
6222,321700.0,291566.67,-30133.330000000016,-0.09366903947777437
6224,206600.0,190733.33,-15866.670000000013,-0.07679898354307847
6226,117000.0,117266.67,266.66999999999825,0.0022792307692307543
6228,643200.0,480800.0,-162400.0,-0.2524875621890547
6229,210733.33,208933.33,-1800.0,-0.008541600894362558
6230,181300.0,180633.33,-666.6700000000128,-0.0036771649200221337
6231,118466.67,116700.0,-1766.6699999999983,-0.014912802056477137
6232,160166.67,158133.33,-2033.3400000000256,-0.012695150620288387
6233,252966.67,236800.0,-16166.670000000013,-0.06390830064687973
6234,176700.0,180800.0,4100.0,0.02320316921335597
6235,1246000.0,1167166.67,-78833.33000000007,-0.06326912520064211
6236,233066.67,236666.67,3600.0,0.015446224035380091
6237,266966.67,259666.67,-7299.999999999971,-0.0273442373911319
6238,96000.0,80266.67,-15733.330000000002,-0.16388885416666668
6239,114633.33,101800.0,-12833.330000000002,-0.11195112276682534
6240,629500.0,613733.33,-15766.670000000042,-0.025046338363780844
6241,320833.33,304066.67,-16766.660000000033,-0.05225972002347771
6242,102900.0,106866.67,3966.6699999999983,0.03854878522837705
6243,83600.0,72866.67,-10733.330000000002,-0.1283891148325359
6245,170000.0,169400.0,-600.0,-0.0035294117647058825
6246,147833.33,141100.0,-6733.329999999987,-0.04554676540127986
6247,90666.67,93500.0,2833.3300000000017,0.03124996208639847
6248,291700.0,279500.0,-12200.0,-0.04182379156667809
6249,153000.0,151433.33,-1566.6700000000128,-0.010239673202614463
6250,187700.0,188366.67,666.6700000000128,0.003551784762919621
6251,246800.0,232666.67,-14133.329999999987,-0.057266329011345166
6252,174966.67,164666.67,-10300.0,-0.05886835475579434
6253,75333.33,75500.0,166.66999999999825,0.0022124337262138583
6254,300066.67,287066.67,-13000.0,-0.04332370536187841
6255,114133.33,113400.0,-733.3300000000017,-0.006425204626904356
6256,251700.0,250800.0,-900.0,-0.003575685339690107
6257,174900.0,167533.33,-7366.670000000013,-0.042119325328759366
6258,56600.0,63500.0,6900.0,0.12190812720848057
6259,77066.67,84733.33,7666.6600000000035,0.09948087805013509
6260,199100.0,183500.0,-15600.0,-0.07835258663987946
6261,96433.33,98333.33,1900.0,0.01970273141039514
6263,222466.67,217666.67,-4800.0,-0.02157626578399362
6264,263366.67,242566.67,-20799.99999999997,-0.07897734364033221
6265,80100.0,89633.33,9533.330000000002,0.11901785268414485
6266,212466.67,198000.0,-14466.670000000013,-0.06808912663807463
6267,117866.67,112300.0,-5566.669999999998,-0.04722853373222471
6268,252566.67,240566.67,-12000.0,-0.04751220737083004
6270,65066.67,70100.0,5033.330000000002,0.07735650218460545
6271,222133.33,210866.67,-11266.659999999974,-0.05072025886434951
6272,368433.33,349266.67,-19166.660000000033,-0.05202205783065292
6273,127566.67,136800.0,9233.330000000002,0.07238042664279001
6274,120133.33,110066.67,-10066.660000000003,-0.08379572929510905
6275,70033.33,59233.33,-10800.0,-0.15421228720667715
6276,225333.33,205633.33,-19700.0,-0.08742603679624315
6277,248033.33,243000.0,-5033.329999999987,-0.02029295820847943
6278,123100.0,119833.33,-3266.6699999999983,-0.026536718115353356
6280,171800.0,163366.67,-8433.329999999987,-0.04908806752037245
6281,156533.33,123166.67,-33366.65999999999,-0.21316009823594753
6282,429200.0,414433.33,-14766.669999999984,-0.03440510251630938
6283,147333.33,153366.67,6033.340000000026,0.0409502724196896
6284,87700.0,70966.67,-16733.33,-0.19080193842645385
6285,418333.33,395166.67,-23166.660000000033,-0.0553784705607847
6286,51000.0,48000.0,-3000.0,-0.058823529411764705
6287,588433.33,591300.0,2866.670000000042,0.004871698888980408
6288,161466.67,137166.67,-24300.0,-0.1504954551920839
6289,344366.67,330866.67,-13500.0,-0.03920240016259414
6290,200400.0,180900.0,-19500.0,-0.09730538922155689
6291,218700.0,193800.0,-24900.0,-0.11385459533607682
6292,118600.0,117600.0,-1000.0,-0.008431703204047217
6293,75333.33,70333.33,-5000.0,-0.0663716843527294
6294,107533.33,106433.33,-1100.0,-0.010229386553917749
6295,227900.0,219266.67,-8633.329999999987,-0.037882097411145184
6296,151433.33,143633.33,-7800.0,-0.05150781535346281
6297,421533.33,396966.67,-24566.660000000033,-0.058279282447250454
6299,116266.67,115866.67,-400.0,-0.003440366873842693
6300,181166.67,169466.67,-11700.0,-0.06458141555507975
6301,128766.67,133400.0,4633.330000000002,0.03598237028262051
6302,192933.33,185200.0,-7733.329999999987,-0.040082913615807014
6303,164466.67,159833.33,-4633.340000000026,-0.028171908630484372
6304,95400.0,100500.0,5100.0,0.05345911949685535
6305,194900.0,188500.0,-6400.0,-0.032837352488455616
6306,77900.0,71366.67,-6533.330000000002,-0.0838681643132221
6307,88100.0,86766.67,-1333.3300000000017,-0.01513427922814985
6308,285800.0,286100.0,300.0,0.0010496850944716584
6309,327566.67,315300.0,-12266.669999999984,-0.037447857561332426
6311,152733.33,145400.0,-7333.329999999987,-0.04801394692304547
6313,142766.67,121933.33,-20833.34000000001,-0.1459257962660333
6314,82200.0,80966.67,-1233.3300000000017,-0.015004014598540167
6315,414100.0,391433.33,-22666.669999999984,-0.0547371890847621
6316,227533.33,217333.33,-10200.0,-0.044828597199364155
6317,108866.67,107733.33,-1133.3399999999965,-0.010410348732077471
6318,168800.0,168866.67,66.6700000000128,0.0003949644549763792
6319,81066.67,77966.67,-3100.0,-0.0382401300065736
6320,186400.0,182933.33,-3466.670000000013,-0.018598015021459295
6322,184233.33,174333.33,-9900.0,-0.053736205061266605
6323,71666.67,78266.67,6600.0,0.09209301897241773
6324,268933.33,280800.0,11866.669999999984,0.04412495096833101
6325,284233.33,249333.33,-34900.00000000003,-0.12278644450318345
6327,61766.67,64033.33,2266.6600000000035,0.036697137792923
6328,83933.33,81633.33,-2300.0,-0.027402701644269327
6329,225200.0,212966.67,-12233.329999999987,-0.05432206927175838
6330,729066.67,670266.67,-58800.0,-0.08065106034815718
6331,88633.33,103200.0,14566.669999999998,0.1643475428487229
6333,412300.0,400633.33,-11666.669999999984,-0.028296555905893726
6334,80566.67,75833.33,-4733.3399999999965,-0.05875059748652882
6335,232566.67,225633.33,-6933.340000000026,-0.029812268456180867
6337,113600.0,116133.33,2533.3300000000017,0.022300440140845087
6338,113933.33,95366.67,-18566.660000000003,-0.16296074204098138
6339,101700.0,104733.33,3033.3300000000017,0.029826253687315653
6340,231000.0,219733.33,-11266.670000000013,-0.048773463203463256
6341,190066.67,186433.33,-3633.3400000000256,-0.01911613435432959
6342,342633.33,296333.33,-46300.0,-0.13512987776174606
6343,155200.0,153300.0,-1900.0,-0.012242268041237113
6344,88133.33,97133.33,9000.0,0.10211800688797303
6345,82266.67,90933.33,8666.660000000003,0.10534837498588437
6346,139333.33,143633.33,4300.0,0.03086124475744605
6347,120133.33,125100.0,4966.669999999998,0.041342981169339085
6348,81900.0,79933.33,-1966.6699999999983,-0.02401306471306469
6349,302333.33,272233.33,-30100.0,-0.09955898676470767
6350,110733.33,102066.67,-8666.660000000003,-0.07826604690746683
6351,252866.67,255266.67,2400.0,0.009491167815829583
6352,122300.0,112066.67,-10233.330000000002,-0.08367399836467704
6353,243766.67,241500.0,-2266.670000000013,-0.009298523050751822
6354,170833.33,164033.33,-6800.0,-0.039804878825461056
6355,113100.0,103366.67,-9733.330000000002,-0.08605950486295315
6356,218800.0,208633.33,-10166.670000000013,-0.046465585009140824
6357,220633.33,187500.0,-33133.32999999999,-0.15017372941794419
6358,260066.67,256500.0,-3566.670000000013,-0.013714444838317854
6359,57266.67,56600.0,-666.6699999999983,-0.011641501068597114
6361,79600.0,88833.33,9233.330000000002,0.11599660804020102
6362,395966.67,363800.0,-32166.669999999984,-0.08123580199313236
6364,161966.67,157400.0,-4566.670000000013,-0.028195121872913807
6365,73633.33,68433.33,-5200.0,-0.07062019332821155
6367,81800.0,82600.0,800.0,0.009779951100244499
6368,351433.33,322166.67,-29266.660000000033,-0.08327798618304084
6369,201233.33,200266.67,-966.6599999999744,-0.004803677402744239
6370,97300.0,110333.33,13033.330000000002,0.13394994861253856
6371,133033.33,118533.33,-14499.999999999985,-0.10899524201942466
6372,124700.0,103600.0,-21100.0,-0.16920609462710506
6374,99400.0,95400.0,-4000.0,-0.04024144869215292
6375,291533.33,289900.0,-1633.3300000000163,-0.005602549801081119
6376,79566.67,79966.67,400.0,0.005027230623073707
6377,154333.33,132533.33,-21800.0,-0.1412527028348316
6378,308533.33,265900.0,-42633.330000000016,-0.13818063027420738
6379,200300.0,197700.0,-2600.0,-0.012980529206190713
6380,327900.0,314633.33,-13266.669999999984,-0.04045949984751444
6381,189233.33,200300.0,11066.670000000013,0.05848161103543448
6384,133866.67,125966.67,-7900.000000000015,-0.059013942753636986
6385,79566.67,71666.67,-7900.0,-0.0992878048057057
6386,411366.67,370666.67,-40700.0,-0.09893849688891908
6387,88300.0,84366.67,-3933.3300000000017,-0.044545073612684054
6388,88133.33,69433.33,-18700.0,-0.2121785254227884
6389,265733.33,252166.67,-13566.660000000003,-0.05105366346028179
6390,86533.33,83966.67,-2566.6600000000035,-0.02966094105011333
6392,549900.0,542166.67,-7733.329999999958,-0.014063156937624947
6393,167433.33,165933.33,-1500.0,-0.00895878974634262
6394,88066.67,86066.67,-2000.0,-0.022710067270625765
6395,372800.0,331066.67,-41733.330000000016,-0.11194562768240347
6396,145000.0,128933.33,-16066.669999999998,-0.11080462068965516
6397,100533.33,98600.0,-1933.3300000000017,-0.01923073671189447
6398,482533.33,436666.67,-45866.66000000003,-0.0950538691285844
6399,489866.67,565433.33,75566.65999999997,0.15425964783437904
6400,386866.67,388166.67,1300.0,0.0033603308343931517
6401,92266.67,93233.33,966.6600000000035,0.010476805979884216
6402,173000.0,173766.67,766.6700000000128,0.004431618497109901
6403,238800.0,215000.0,-23800.0,-0.09966499162479062
6404,228633.33,222433.33,-6200.0,-0.027117656030290947
6405,331433.33,327000.0,-4433.330000000016,-0.013376234671389315
6406,242266.67,228033.33,-14233.340000000026,-0.05875071465670463
6407,398433.33,394200.0,-4233.330000000016,-0.010624939434660289
6408,236533.33,209666.67,-26866.659999999974,-0.11358509179234899
6409,136366.67,148000.0,11633.329999999987,0.08530918882157924
6410,195333.33,189933.33,-5400.0,-0.027645051666297812
6411,129533.33,125466.67,-4066.6600000000035,-0.031394699727089574
6412,161166.67,166433.33,5266.659999999974,0.032678344722267785
6413,246000.0,228733.33,-17266.670000000013,-0.07018971544715452
6414,175200.0,166600.0,-8600.0,-0.04908675799086758
6415,643866.67,643500.0,-366.6700000000419,-0.0005694812561116759
6416,95000.0,93800.0,-1200.0,-0.01263157894736842
6418,308066.67,294300.0,-13766.669999999984,-0.04468730745847963
6419,126633.33,119966.67,-6666.6600000000035,-0.052645381749022974
6420,1617866.67,1338066.67,-279800.0,-0.172943793940696
6422,96900.0,103900.0,7000.0,0.07223942208462332
6423,585033.33,589600.0,4566.670000000042,0.007805828772183018
6424,204133.33,203600.0,-533.3299999999872,-0.002612655170030231
6425,83666.67,87766.67,4100.0,0.04900398211139514
6426,101033.33,100566.67,-466.6600000000035,-0.004618871811906066
6427,111900.0,121633.33,9733.330000000002,0.08698239499553174
6428,188700.0,168500.0,-20200.0,-0.10704822469528352
6429,154833.33,151166.67,-3666.6599999999744,-0.023681335278392415
6430,251300.0,227200.0,-24100.0,-0.09590131317150816
6431,685333.33,653166.67,-32166.659999999916,-0.04693578816602998
6437,161733.33,162900.0,1166.6700000000128,0.0072135409565858375
6440,80300.0,74700.0,-5600.0,-0.06973848069738481
6441,253566.67,250966.67,-2600.0,-0.0102537135499709
6442,75333.33,73033.33,-2300.0,-0.03053097480225552
6443,164366.67,163966.67,-400.0,-0.002433583402279793
6444,614400.0,569700.0,-44700.0,-0.07275390625
6445,89833.33,83766.67,-6066.6600000000035,-0.06753239582680508
6446,343766.67,349100.0,5333.330000000016,0.015514389454917246
6447,106400.0,102266.67,-4133.330000000002,-0.03884708646616543
6448,219500.0,218266.67,-1233.3299999999872,-0.005618815489749372
6450,198400.0,182366.67,-16033.329999999987,-0.08081315524193541
6451,184000.0,176133.33,-7866.670000000013,-0.042753641304347896
6453,109433.33,110600.0,1166.6699999999983,0.010661011594913526
6454,191566.67,186300.0,-5266.670000000013,-0.02749262175930715
6456,85400.0,87766.67,2366.6699999999983,0.027712763466042133
6457,262033.33,250400.0,-11633.329999999987,-0.04439637507182765
6458,78466.67,80766.67,2300.0,0.02931180844044994
6459,355000.0,342933.33,-12066.669999999984,-0.033990619718309814
6460,173633.33,158666.67,-14966.659999999974,-0.08619693004793479
6461,91000.0,88700.0,-2300.0,-0.025274725274725275
6462,208533.33,208800.0,266.6700000000128,0.0012787883836124078
6463,273966.67,252300.0,-21666.669999999984,-0.07908505804738944
6464,216500.0,215000.0,-1500.0,-0.006928406466512702
6465,528533.33,495700.0,-32833.32999999996,-0.06212158843416736
6466,80033.33,70933.33,-9100.0,-0.11370262864234189
6467,182166.67,160333.33,-21833.340000000026,-0.1198536483100889
6469,56833.33,55666.67,-1166.6600000000035,-0.020527743139457138
6470,222633.33,213766.67,-8866.659999999974,-0.03982629195727331
6471,192900.0,165500.0,-27400.0,-0.14204250907205807
6473,258500.0,259433.33,933.3299999999872,0.0036105609284332193
6474,162733.33,133200.0,-29533.329999999987,-0.18148298200497703
6475,149366.67,139033.33,-10333.340000000026,-0.069181029475987
6476,310466.67,298466.67,-12000.0,-0.03865149196208405
6477,315600.0,324200.0,8600.0,0.027249683143219267
6478,145700.0,150133.33,4433.329999999987,0.03042779684282764
6479,76266.67,62266.67,-14000.0,-0.18356642554342545
6481,166733.33,160833.33,-5900.0,-0.03538584636916926
6482,124200.0,106066.67,-18133.33,-0.1460010466988728
6483,107766.67,104933.33,-2833.3399999999965,-0.026291431293181802
6484,380433.33,377433.33,-3000.0,-0.007885744395739459
6485,109933.33,119433.33,9500.0,0.08641601232310528
6486,310300.0,286066.67,-24233.330000000016,-0.07809645504350633
6487,259300.0,252400.0,-6900.0,-0.026610104126494408
6488,187400.0,169366.67,-18033.329999999987,-0.09622908217716108
6489,504433.33,477100.0,-27333.330000000016,-0.05418620930540021
6490,224533.33,222233.33,-2300.0,-0.010243468085562176
6491,1118566.67,1006100.0,-112466.66999999993,-0.10054534344385564
6494,361733.33,368700.0,6966.669999999984,0.019259132134713666
6495,137300.0,133133.33,-4166.670000000013,-0.030347195921340223
6496,173366.67,165100.0,-8266.670000000013,-0.04768315616836853
6497,105200.0,107833.33,2633.3300000000017,0.025031653992395455
6500,116600.0,118466.67,1866.6699999999983,0.016009176672384204
6502,170366.67,153333.33,-17033.340000000026,-0.09998047153237205
6503,88766.67,82600.0,-6166.669999999998,-0.06947055691060618
6504,312266.67,291633.33,-20633.339999999967,-0.06607602405982031
6505,337600.0,319466.67,-18133.330000000016,-0.05371247037914697
6506,285366.67,261300.0,-24066.669999999984,-0.08433595275860346
6507,83833.33,77066.67,-6766.6600000000035,-0.08071562945191374
6508,42200.0,40933.33,-1266.6699999999983,-0.030015876777251142
6510,95733.33,84066.67,-11666.660000000003,-0.12186622986999411
6511,181833.33,172366.67,-9466.659999999974,-0.05206229243010605
6512,162966.67,148633.33,-14333.340000000026,-0.0879525856422054
6513,568733.33,556933.33,-11800.0,-0.02074786086477471
6514,98233.33,94300.0,-3933.3300000000017,-0.040040686801516366
6515,390800.0,349800.0,-41000.0,-0.10491299897645855
6516,207433.33,208633.33,1200.0,0.005784991254780512
6518,100566.67,101300.0,733.3300000000017,0.007291978545178057
6519,137400.0,138666.67,1266.6700000000128,0.009218850072780296
6521,105100.0,121866.67,16766.67,0.15953063748810656
6522,353200.0,331000.0,-22200.0,-0.06285390713476784
6523,288566.67,283166.67,-5400.0,-0.01871317986931755
6525,159333.33,156300.0,-3033.329999999987,-0.01903763638154043
6526,124133.33,122266.67,-1866.6600000000035,-0.015037540683070401
6527,45800.0,50766.67,4966.669999999998,0.10844257641921394
6528,448533.33,392366.67,-56166.66000000003,-0.12522293493774483
6529,204200.0,201933.33,-2266.670000000013,-0.011100244857982434
6530,180600.0,175366.67,-5233.329999999987,-0.028977464008859286
6531,126533.33,128800.0,2266.6699999999983,0.01791362007148629
6532,124766.67,123166.67,-1600.0,-0.012823937675021702
6533,2073533.33,1964166.67,-109366.66000000015,-0.052744105155039946
6534,110266.67,104000.0,-6266.669999999998,-0.056831951123580665
6535,199000.0,192133.33,-6866.670000000013,-0.03450587939698499
6536,75600.0,82633.33,7033.330000000002,0.09303346560846563
6537,127966.67,122266.67,-5700.0,-0.044542848540170654
6538,101166.67,91933.33,-9233.339999999997,-0.09126859666330815
6539,194966.67,165866.67,-29100.0,-0.14925628057349494
6540,133000.0,127066.67,-5933.330000000002,-0.044611503759398506
6541,258633.33,249800.0,-8833.329999999987,-0.03415387336195218
6542,466033.33,408633.33,-57400.0,-0.12316715630618093
6543,123966.67,125966.67,2000.0,0.016133368751455532
6544,429566.67,404000.0,-25566.669999999984,-0.05951735035681419
6545,271800.0,265566.67,-6233.330000000016,-0.022933517292126622
6546,141633.33,131533.33,-10100.0,-0.07131089835987052
6547,87700.0,86400.0,-1300.0,-0.014823261117445839
6548,207500.0,224133.33,16633.329999999987,0.08016062650602404
6549,135966.67,134166.67,-1800.0,-0.013238538533009596
6551,128266.67,122500.0,-5766.669999999998,-0.04495844477758718
6552,157633.33,156766.67,-866.6599999999744,-0.005497948942650482
6553,198733.33,215600.0,16866.670000000013,0.0848708669049123
6554,212933.33,207766.67,-5166.659999999974,-0.02426421453137456
6555,126233.33,123966.67,-2266.6600000000035,-0.017956113492371653
6556,256500.0,229200.0,-27300.0,-0.1064327485380117
6557,295500.0,277000.0,-18500.0,-0.06260575296108291
6559,128266.67,133900.0,5633.330000000002,0.043918891790049604
6560,82866.67,86066.67,3200.0,0.03861624945228281
6561,122766.67,124533.33,1766.6600000000035,0.014390387879707119
6562,123500.0,127400.0,3900.0,0.031578947368421054
6563,170733.33,175433.33,4700.0,0.02752830979164994
6565,222200.0,220033.33,-2166.670000000013,-0.00975099009900996
6566,259700.0,251500.0,-8200.0,-0.03157489410858683
6567,112333.33,111300.0,-1033.3300000000017,-0.009198783655750272
6568,49800.0,52066.67,2266.6699999999983,0.04551546184738952
6569,70333.33,71500.0,1166.6699999999983,0.016587725904631534
6570,139000.0,137100.0,-1900.0,-0.013669064748201438
6571,272066.67,266133.33,-5933.339999999967,-0.021808404535549938
6572,584133.33,482133.33,-101999.99999999994,-0.17461766819571817
6573,165166.67,160033.33,-5133.340000000026,-0.031079757193143296
6574,119800.0,128533.33,8733.330000000002,0.0728992487479132
6575,158566.67,156400.0,-2166.670000000013,-0.013664094730626635
6576,149333.33,134600.0,-14733.329999999987,-0.09866069416653328
6577,264300.0,254933.33,-9366.670000000013,-0.0354395384033296
6578,414233.33,409433.33,-4800.0,-0.01158767209775225
6580,145800.0,140200.0,-5600.0,-0.038408779149519894
6581,175066.67,181066.67,6000.0,0.034272657382470345
6582,262133.33,238433.33,-23700.0,-0.09041200521887087
6583,100666.67,93900.0,-6766.669999999998,-0.06721857393315979
6585,153700.0,148166.67,-5533.329999999987,-0.03600084580351325
6588,222900.0,199533.33,-23366.670000000013,-0.1048302826379543
6589,87366.67,98366.67,11000.0,0.12590613788988408
6590,676333.33,639766.67,-36566.659999999916,-0.05406603279480537
6592,205866.67,220300.0,14433.329999999987,0.07011008630003092
6594,507766.67,449000.0,-58766.669999999984,-0.11573557988751011
